Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000B4XAE9gfvzRo3ouq0n,23/03/2026,01:41:32,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4ZDt5MtaN9zM9oQ6b,24/03/2026,01:31:58,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4Zuuc4DnHP4At3gRw,24/03/2026,09:34:03,Monzo-to-Monzo,Joseph Buckett,,General,19.99,GBP,19.99,GBP,,,,,,,19.99
tx_0000B4a6iPlYty45rOZvGs,24/03/2026,11:46:18,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Monday, 23 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B4a94xV4MMqgyWjFoI,24/03/2026,12:12:48,Card payment,Prep Kitchen,🍎,Groceries,-49.50,GBP,-49.50,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-49.50,
tx_0000B4aOtfSyfPk874gh17,24/03/2026,15:10:02,Pot transfer,Food  Pot,,Transfers,100.00,GBP,100.00,GBP,,,,,,,100.00
tx_0000B4aXU27GjS2x7g50mA,24/03/2026,16:46:15,Card payment,Formnutrition.com,🍎,Shopping,-43.20,GBP,-43.20,GBP,,Great Western Studios65 Alfred Road,,FORMNUTRITION.COM      LONDON        GBR,,-43.20,
tx_0000B4aeefbZT5F1335mK1,24/03/2026,18:06:36,Card payment,Apple,🍎 ,Entertainment,-5.99,GBP,-5.99,GBP,,Hollyhill Industrial Estate,,APPLE.COM/BILL         CORK          IRL,,-5.99,
tx_0000B4bIoMkIRBn4SJWesU,25/03/2026,01:36:33,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4bzSj2TAS59iY813Z,25/03/2026,09:34:28,Card payment,Londis,🛒,Groceries,-11.59,GBP,-11.59,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-11.59,
tx_0000B4c8eS6iqKSaFVJlib,25/03/2026,11:17:26,Card payment,Microsoft Pc Game Pass,👾,Entertainment,-13.49,GBP,-13.49,GBP,,"Microsoft Campus, Thames Valley Park",,"MICROSOFT*PC GAME PASS READING, BERK GBR",,-13.49,
tx_0000B4cCj9IoaQMv9D0tsX,25/03/2026,12:03:06,Card payment,Transport for London,🚆,Transport,-6.70,GBP,-6.70,GBP,"Travel charge for Tuesday, 24 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.70,
tx_0000B4cpoTixyyzACvhRr9,25/03/2026,19:21:03,Card payment,Uber Eats,🍽,Eating out,-23.11,GBP,-23.11,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-23.11,
tx_0000B4dNcEpkurzy0l0dOe,26/03/2026,01:39:49,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4fPuT5rE5TBQLOAkb,27/03/2026,01:14:56,Faster payment,Darktrace Holdings Ltd,,Income,3743.87,GBP,3743.87,GBP,00010043917,,,00010043917,,,3743.87
tx_0000B4fRkMCOCmv6dxcfW1,27/03/2026,01:35:31,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4g5mkmll9Sktcs2NN,27/03/2026,09:04:09,Pot transfer,Rent Pot,,Transfers,-1349.00,GBP,-1349.00,GBP,,,,,,-1349.00,
tx_0000B4g5oZS6rohiW5bSG9,27/03/2026,09:04:29,Pot transfer,Bills Pot,,Transfers,-150.00,GBP,-150.00,GBP,,,,,,-150.00,
tx_0000B4g5pWeCmUgZhWViKR,27/03/2026,09:04:39,Pot transfer,Food  Pot,,Transfers,-200.00,GBP,-200.00,GBP,,,,,,-200.00,
tx_0000B4g5vvGWAJ37QezbaV,27/03/2026,09:05:49,Pot transfer,Money Pot,,Transfers,-600.00,GBP,-600.00,GBP,,,,,,-600.00,
tx_0000B4g5xmOI8DlbKWX7yc,27/03/2026,09:06:09,Pot transfer,My Bills Pot,,Transfers,-161.00,GBP,-161.00,GBP,,,,,,-161.00,
tx_0000B4g62o875qN85m2SBN,27/03/2026,09:07:03,Faster payment,James Angel,,Transfers,-1000.00,GBP,-1000.00,GBP,Sent from Monzo,,,Sent from Monzo,,-1000.00,
tx_0000B4g7G9gKNKPsFMlV24,27/03/2026,09:20:40,Card payment,Londis,🛒,Groceries,-5.23,GBP,-5.23,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-5.23,
tx_0000B4hWTrUZUaxg5TTgKv,28/03/2026,01:37:59,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4iOyyzd37fCZm8e6E,28/03/2026,11:48:41,Card payment,Tesco,🍏 ,Groceries,-6.50,GBP,-6.50,GBP,,Bridge Street,,TESCO STORES           WESTMINSTER   GBR,,-6.50,
tx_0000B4iPvjE5JUh5TVeB8L,28/03/2026,11:59:18,Card payment,The Old Shades,🍺,Eating out,-15.90,GBP,-15.90,GBP,,37 Whitehall,,Old Shades             London        GBR,,-15.90,
tx_0000B4iTuCqkbOjoMqUNbW,28/03/2026,12:43:51,Card payment,Co-op,🍏,Groceries,-1.25,GBP,-1.25,GBP,,456-459 Strand,,CO-OP FOOD             LONDON        GBR,,-1.25,
tx_0000B4izRfucfOI2UpszS7,28/03/2026,18:37:15,Card payment,Hobsons Fish Chips Ch,🍽,Eating out,-27.71,GBP,-27.71,GBP,,Villiers Street,,Hobsons Fish Chips Ch  London        GBR,,-27.71,
tx_0000B4jatLGwhCDflEYda1,29/03/2026,01:36:50,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4jrXHAOygl19bEuNG,29/03/2026,04:43:20,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,"Travel charge for Saturday, 28 Mar","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-6.20,
tx_0000B4kLmTvmnfPB28QS3d,29/03/2026,10:22:14,Card payment,The Mill House Cafe,🍽,Eating out,-15.00,GBP,-15.00,GBP,,37 Mill Lane,,THE MILL HOUSE CAFE    United Kingdo GBR,,-15.00,
tx_0000B4kTlKwfWSXLYipgRf,29/03/2026,11:51:40,Card payment,Sainsbury’s,🍏,Groceries,-10.70,GBP,-10.70,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-10.70,
tx_0000B4kweTArQVkZKIo7Ck,29/03/2026,17:15:22,Card payment,Pizza Bun,🍴,Eating out,-18.45,GBP,-18.45,GBP,,,,SQ *PIZZA BUN          London        GBR,,-18.45,
tx_0000B4lf39Q4PIpYercSMT,30/03/2026,01:32:51,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4loFhLD0phJThNKPC,30/03/2026,03:15:58,Pot transfer,Bills Pot,,Transfers,23.68,GBP,23.68,GBP,,,,,,,23.68
tx_0000B4loFhqP8qeR2RyF1t,30/03/2026,03:15:58,Direct Debit,O2,,Bills,-23.68,GBP,-23.68,GBP,D20535255,,,D20535255,,-23.68,
tx_0000B4mEANoCnsFulclJHH,30/03/2026,08:06:20,Bank transfer,Joseph Buckett,,Income,1158.00,GBP,1158.00,GBP,Rent,,,Rent,,,1158.00
tx_0000B4mH88fcPu4YtwFcF2,30/03/2026,08:39:33,Pot transfer,Rent Pot,,Transfers,-1158.00,GBP,-1158.00,GBP,,,,,,-1158.00,
tx_0000B4njdqrx7zHewP08bT,31/03/2026,01:33:44,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4ns1T00KLOVCD58b4,31/03/2026,03:07:38,Pot transfer,Gym Pot,,Transfers,96.00,GBP,96.00,GBP,,,,,,,96.00
tx_0000B4ns1TJV9rLtAOSu6E,31/03/2026,03:07:38,Direct Debit,Virgin Active,,Entertainment,-96.00,GBP,-96.00,GBP,006800150823010018,,,006800150823010018,,-96.00,
tx_0000B4oPwgpmrF1AoZoRkJ,31/03/2026,09:27:44,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Monday, 30 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B4oZDN8sE0e4SCQwNN,31/03/2026,11:11:36,Faster payment,MICHAEL DEGROOT,,Income,960.00,GBP,960.00,GBP,R22b rent,,,R22b rent,,,960.00
tx_0000B4oZGzilFKTdC7O8pP,31/03/2026,11:12:15,Pot transfer,Rent Pot,,Transfers,-960.00,GBP,-960.00,GBP,,,,,,-960.00,
tx_0000B4prDU8GEDzHFhj37V,01/04/2026,02:08:01,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4prDYqigsmeTXFQyR,01/04/2026,02:08:02,Pot transfer,Rent Pot,,Transfers,3467.00,GBP,3467.00,GBP,,,,,,,3467.00
tx_0000B4prDdYpAqRL5TuiH4,01/04/2026,02:08:03,Faster payment,Joe Crosby,,General,-3467.00,GBP,-3467.00,GBP,Joe Crosby,,,Joe Crosby,,-3467.00,
tx_0000B4pyjMjrx4xvFZQE6M,01/04/2026,03:29:25,Direct Debit,Thames Water,,Bills,-93.00,GBP,-93.00,GBP,900092499220,,,900092499220,,-93.00,
tx_0000B4pz0S2FVrSrFa4C5S,01/04/2026,03:31:53,overdraft,,,General,-4.52,GBP,-4.52,GBP,This is the charge for your March 2026 overdraft,,,March overdraft fees,,-4.52,
tx_0000B4q4Rnph4tG1oKCNJi,01/04/2026,04:28:08,Direct Debit,Octopus Energy,,Bills,-155.26,GBP,-155.26,GBP,J2SSTZW,,,J2SSTZW,,-155.26,
tx_0000B4q4E9rYNGVzkxMdMH,01/04/2026,04:33:49,Pot transfer,My Bills Pot,,Transfers,160.83,GBP,160.83,GBP,,,,,,,160.83
tx_0000B4q4fxsCXpU0zG54Nd,01/04/2026,04:33:49,Direct Debit,Tabeo,,Bills,-160.83,GBP,-160.83,GBP,S8E6B4B-796040-SMI,,,S8E6B4B-796040-SMI,,-160.83,
tx_0000B4q8I2wURgTYRHGbsg,01/04/2026,05:19:20,Monzo-to-Monzo,Michael Degroot,,General,82.76,GBP,82.76,GBP,,,,,,,82.76
tx_0000B4qQXgXxHJsmmvOiZ8,01/04/2026,08:43:51,Pot transfer,Bills Pot,,Transfers,126.32,GBP,126.32,GBP,,,,,,,126.32
tx_0000B4qR2fdihVqJ7wdLQP,01/04/2026,08:49:27,Card payment,Prep Kitchen,🍎,Groceries,-61.35,GBP,-61.35,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-61.35,
tx_0000B4qR9ddIYngRtLfGaX,01/04/2026,08:50:43,Monzo-to-Monzo,Joseph Buckett,,General,27.25,GBP,27.25,GBP,,,,,,,27.25
tx_0000B4qhGBRXMkiyKbcdS2,01/04/2026,11:51:10,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 31 Mar",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B4qiSLbRWAVPBIKtgR,01/04/2026,12:04:35,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B4r00ZwYPAeJhJMvPm,01/04/2026,15:21:15,Monzo-to-Monzo,Joseph Buckett,,General,-11.00,GBP,-11.00,GBP,Pizza & mayo,,,,,-11.00,
tx_0000B4r6abUairbiRzzcQM,01/04/2026,16:34:59,Card payment,Londis,🛒,Groceries,-4.44,GBP,-4.44,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-4.44,
tx_0000B4rsFtHoAMNQ67mKZ7,02/04/2026,01:29:05,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4sz5kz94HMDtzXbHf,02/04/2026,14:20:24,Card payment,Best Save,🍎,Groceries,-2.99,GBP,-2.99,GBP,,110 Mill Lane,,Best Save              London        GBR,,-2.99,
tx_0000B4t37vPffUUY3Mgrb9,02/04/2026,15:05:37,Card payment,Hair J,✂️,General,-30.00,GBP,-30.00,GBP,,67 Mill Lane,,HAIR J                 LONDON        GBR,,-30.00,
tx_0000B4txcimMHnkkruQbiu,03/04/2026,01:38:40,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4v9E9Vl9VAUQdV9fu,03/04/2026,15:23:23,Card payment,Sainsbury’s,🍏,Groceries,-12.75,GBP,-12.75,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-12.75,
tx_0000B4w21Su5EfsqORHV9m,04/04/2026,01:37:23,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4wyeUubUs1DN5q9on,04/04/2026,12:34:19,Card payment,Trainline,🚄,Transport,-7.75,GBP,-7.75,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-7.75,
tx_0000B4x20M5VHm3bRDy3NL,04/04/2026,13:11:53,Card payment,Sainsbury’s,🍏,Groceries,-14.41,GBP,-14.41,GBP,,STATION APPROACH,,SAINSBURYS ST ALBANS S ST ALBANS     GBR,,-14.41,
tx_0000B4x2LO5x1AWEQgI9pp,04/04/2026,13:15:41,Card payment,Uber,🚖,Transport,-9.52,GBP,-9.52,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-9.52,
tx_0000B4y5JN2cSVLkDJ9pnJ,05/04/2026,01:23:39,Card payment,Transport for London,🚆,Transport,-7.40,GBP,-7.40,GBP,"Travel charge for Saturday, 4 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.40,
tx_0000B4y6fGty49koweDrmr,05/04/2026,01:38:49,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B4yvbHVkxA1zlSKSN0,05/04/2026,11:09:33,Pot transfer,Bills Pot,,Transfers,-47.48,GBP,-47.48,GBP,,,,,,-47.48,
tx_0000B4ywMsMZkwuXBXJXsI,05/04/2026,11:18:08,Card payment,Amazon,📦,Shopping,0.00,GBP,0.00,GBP,Active card check,,,AMAZON EU              LONDON        GBR,,0.00,
tx_0000B4ywQ5wbibeR2dvTtL,05/04/2026,11:18:44,Pot transfer,Bills Pot,,Transfers,47.48,GBP,47.48,GBP,,,,,,,47.48
tx_0000B4ywfLM8hSNGyCkToa,05/04/2026,11:21:29,Card payment,Amazon,📦,Shopping,-47.48,GBP,-47.48,GBP,,1 Principal Place Worship Street,,AMAZON.CO.UK           LONDON        GBR,,-47.48,
tx_0000B4ywurdmws1QBxSfzd,05/04/2026,11:24:18,Card payment,Apple,🍎 ,Entertainment,-20.00,GBP,-20.00,GBP,,Hollyhill Industrial Estate,,APPLE.COM/BILL         CORK          IRL,,-20.00,
tx_0000B50B8wG6AX28MluT0V,06/04/2026,01:38:25,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B50aa8dujN4VxmdxGG,06/04/2026,06:23:28,Card payment,Transport for London,🚆,Transport,-7.40,GBP,-7.40,GBP,"Travel charge for Sunday, 5 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.40,
tx_0000B50gbJg1n7dV78sOxd,06/04/2026,07:30:54,Card payment,Trainline,🚄,Transport,-7.85,GBP,-7.85,GBP,,120 Holborn,,TRAINLINE              LONDON        GBR,,-7.85,
tx_0000B519ci6JMmNyPxlthb,06/04/2026,12:56:06,Card payment,West Nine Food & Wine,🍎,Groceries,-2.49,GBP,-2.49,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-2.49,
tx_0000B51I9LvbckYiS59lRq,06/04/2026,14:31:38,Card payment,size?,👟,Shopping,-140.00,GBP,-140.00,GBP,,Hollinsbrook Way,,Size?                  Bury          GBR,,-140.00,
tx_0000B52GMW0PSiWajTRFMR,07/04/2026,01:46:19,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B52fm4s9SlGW2VBNcP,07/04/2026,06:31:04,Card payment,Transport for London,🚆,Transport,-6.20,GBP,-6.20,GBP,"Travel charge for Monday, 6 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.20,
tx_0000B537PddKqyfeFnQOFX,07/04/2026,11:40:45,Faster payment,Aklamio GmbH,,Income,50.00,GBP,50.00,GBP,Aklamio Rewards,,,Aklamio Rewards,,,50.00
tx_0000B53UkkjvvPZLZ8dVn2,07/04/2026,16:02:17,Pot transfer,Savings Pot,,Savings,62.91,GBP,62.91,GBP,,,,,,,62.91
tx_0000B54JXNHKwB3iSGYAza,08/04/2026,01:31:19,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 7 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B54K0VOBrTbiFgjcll,08/04/2026,01:36:13,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B54bZyKpvpCJ8aZkYc,08/04/2026,04:53:29,monzo_paid,,,Bills,-17.00,GBP,-17.00,GBP,,,,Max,,-17.00,
tx_0000B55I0YM8pDTSytOWJt,08/04/2026,12:48:54,Card payment,Apple,🍎 ,Entertainment,-0.99,GBP,-0.99,GBP,,Hollyhill Estate,,APPLE.COM/BILL         CORK          IRL,,-0.99,
tx_0000B55IRdLUNlaKH50CuI,08/04/2026,12:53:47,Card payment,Waterstones,📚,Entertainment,-9.99,GBP,-9.99,GBP,,255 Finchley Road,,WATERSTONES            LONDON        GBR,,-9.99,
tx_0000B55Iv1EOegIccphtty,08/04/2026,12:59:06,Card payment,Sainsbury’s,🍏,Groceries,-10.65,GBP,-10.65,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-10.65,
tx_0000B55JaJHQSFZSKE2Wyi,08/04/2026,13:06:34,Card payment,West Nine Food & Wine,🍎,Groceries,-2.49,GBP,-2.49,GBP,,124 West End Lane,,WEST NINE FOOD AND WIN LONDON        GBR,,-2.49,
tx_0000B55XRAXWypY6FOs5Mf,08/04/2026,15:41:47,Card payment,Malmin Orthodontic Gro,🦷,General,-100.00,GBP,-100.00,GBP,,,,MALMIN ORTHODONTIC GRO LONDON        GBR,,-100.00,
tx_0000B55gfXBCVAO03vjAKw,08/04/2026,17:25:13,Card payment,Prep Kitchen,🍎,Groceries,-49.50,GBP,-49.50,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-49.50,
tx_0000B55glBdfVEh1tSd7Mg,08/04/2026,17:26:14,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B56Oa5iZZXTCKORYSC,09/04/2026,01:37:15,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B57pmK6anWnFhp0Mhl,09/04/2026,18:16:43,Card payment,Tesco,🍏 ,Groceries,-5.50,GBP,-5.50,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-5.50,
tx_0000B58S8Wmc8hKtwyu0xu,10/04/2026,01:26:31,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B59BokEl0J8JbEysCX,10/04/2026,09:58:22,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 9 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B59driQJ08ye6IdT1d,10/04/2026,15:12:39,Card payment,Grocery Post,🍎,Groceries,-12.80,GBP,-12.80,GBP,,280 West End Lane,,SQ *GROCERY POST - WES London        GBR,,-12.80,
tx_0000B59oNTLBc2IUtzfIy9,10/04/2026,17:10:26,Card payment,Apple,🍎 ,Entertainment,-2.99,GBP,-2.99,GBP,,Hollyhill Industrial Estate,,APPLE.COM/BILL         CORK          IRL,,-2.99,
tx_0000B59xwXcEbqPdO79LLn,10/04/2026,18:57:37,Card payment,Londis,🛒,Groceries,-1.99,GBP,-1.99,GBP,,33 Mill Lane,,LONDIS                  GREAT BRITAI GBR,,-1.99,
tx_0000B5AXOokXzmGmDSquhu,11/04/2026,01:34:55,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5BLZCSxfWIq5iPSsb,11/04/2026,10:57:02,Card payment,Waterstones,📚,Entertainment,-8.99,GBP,-8.99,GBP,,255 Finchley Road,,WATERSTONES            LONDON        GBR,,-8.99,
tx_0000B5BMN7FrJoI8pdmaG2,11/04/2026,11:06:04,Card payment,Sainsbury’s,🍏,Groceries,-7.42,GBP,-7.42,GBP,,255 Finchley Road,,SAINSBURYS PLC         LONDON        GBR,,-7.42,
tx_0000B5BedMDxEHQVfn4DDO,11/04/2026,14:30:41,Card payment,ATM,💵,Finances,-41.25,GBP,-41.25,GBP,,"Hv Thomas Pharmacy, 81",,E02440200000000        LONDON        GBR,,-41.25,
tx_0000B5CcLJHnPO9PKCpB5u,12/04/2026,01:39:43,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5DXDu5mNIvUlRdD98,12/04/2026,12:17:04,Card payment,Tesco,🍏 ,Groceries,-11.90,GBP,-11.90,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-11.90,
tx_0000B5EgkZ8yNKKoWPWl4z,13/04/2026,01:38:32,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5FJHn2lVsRvNakMra,13/04/2026,08:50:20,Pot transfer,Savings Pot,,Savings,500.00,GBP,500.00,GBP,,,,,,,500.00
tx_0000B5FJMyd1rtBol1BMSC,13/04/2026,08:51:15,Faster payment,James Angel,,Transfers,-249.43,GBP,-249.43,GBP,Sent from Monzo,,,Sent from Monzo,,-249.43,
tx_0000B5Glhwib9o0G7hjpz8,14/04/2026,01:43:30,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5HR8ZGKZOkyoZCNs1,14/04/2026,09:27:43,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Monday, 13 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B5Hg0RjeAeAjXMk6ef,14/04/2026,12:14:20,Card payment,Kineya,🍜,Eating out,-9.30,GBP,-9.30,GBP,,,,Kineya Mugimaru        London        GBR,,-9.30,
tx_0000B5Hg40fMkqC0qwnfW5,14/04/2026,12:14:58,Card payment,Kineya,🍜,Eating out,-2.95,GBP,-2.95,GBP,,,,Kineya Mugimaru        London        GBR,,-2.95,
tx_0000B5I6EEIFXdo5Cy1pFU,14/04/2026,17:08:09,Card payment,Theodore Bullfrog,🍸,Entertainment,-7.60,GBP,-7.60,GBP,,26-30 John Adam Street,,Theodore Bullfrog      London        GBR,,-7.60,
tx_0000B5ICVbSDHcnRA5bXt4,14/04/2026,18:18:31,Card payment,Prep Kitchen,🍎,Groceries,-41.25,GBP,-41.25,GBP,,Court Lodge Farm Dale Road  Southfleet,,Prep Kitchen           GRAVESEND     GBR,,-41.25,
tx_0000B5IIvFAFNVMyjOL9dq,14/04/2026,19:30:23,Pot transfer,Food  Pot,,Transfers,50.00,GBP,50.00,GBP,,,,,,,50.00
tx_0000B5IpZXIEal7Gtt3XV6,15/04/2026,01:36:14,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5Ir30yrORl4ylr1Vw,15/04/2026,01:52:46,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Tuesday, 14 Apr","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-7.20,
tx_0000B5Ku4Uxc6QBD9gOtuM,16/04/2026,01:36:04,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5Lo6Kcz5LWuOVOLdC,16/04/2026,12:03:53,Card payment,Banh Mi Aha!,🍽,Eating out,-10.99,GBP,-10.99,GBP,,27 Endell Street,,Banh Mi Aha! Soho      London        GBR,,-10.99,
tx_0000B5Mz4hGzDIHXs0Yloy,17/04/2026,01:41:33,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5NYeg4aeHNx4ZA1M9,17/04/2026,08:20:13,Faster payment,PHILIP WILKINSON,,General,-24.00,GBP,-24.00,GBP,Sent from Monzo,,,Sent from Monzo,,-24.00,
tx_0000B5NfWHHNe9wv3oxl8j,17/04/2026,09:37:09,Card payment,Transport for London,🚆,Transport,-7.20,GBP,-7.20,GBP,"Travel charge for Thursday, 16 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-7.20,
tx_0000B5NvpGTMT8sh8oKmGb,17/04/2026,12:39:51,Card payment,Tesco,🍏 ,Groceries,-6.40,GBP,-6.40,GBP,,23-27 Heath Street,,TESCO STORES 5711      LONDON        GBR,,-6.40,
tx_0000B5P3HRPMIZJftHSORB,18/04/2026,01:38:06,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
tx_0000B5Q13zIlTpkdQ69iFN,18/04/2026,12:47:58,Card payment,KFC,🐔🍗,Eating out,-7.19,GBP,-7.19,GBP,,239 Camden High Street,,KFC-CAMDEN TOWN        LONDON        GBR,,-7.19,
tx_0000B5Q3ZIrmzLDBdZwhu6,18/04/2026,13:16:02,Card payment,Transport for London,🚆,Transport,-6.70,GBP,-6.70,GBP,"Travel charge for Friday, 17 Apr",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-6.70,
tx_0000B5Q7rexRzXs9py7gax,18/04/2026,14:04:10,Card payment,The North Star,🍸,Eating out,-3.00,GBP,-3.00,GBP,,104 Finchley Road,,The North Star         London        GBR,,-3.00,
tx_0000B5Q8BTMkndXmV2wE3Y,18/04/2026,14:07:45,Faster payment,Sarah Gregory,,General,-155.90,GBP,-155.90,GBP,Sent from Monzo,,,Sent from Monzo,,-155.90,
tx_0000B5QUXODunXPTY6jZSr,18/04/2026,18:18:13,Card payment,Pizza Bun,🍴,Eating out,-19.45,GBP,-19.45,GBP,,,,SQ *PIZZA BUN          London        GBR,,-19.45,
tx_0000B5R6sIIxnKwKGGDlB5,19/04/2026,01:27:48,Pot transfer,Money Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,,,20.00
